Cluster,Unnamed: 0,(SubTotal),Przepisy długoterminowe,Amortyzacja i straż pożarna,Kapitał partnerstwa głównego,Akcje mniejszościowe,Przepisy zadłużenia,Żywe istoty,Zachęta państwowa i pomoc,Zwiększenie wartości fundusze,Inne należności,Inne długi,Inne stałe aktywa,Inne obracające się zasoby,Inne obowiązki finansowe,Inne dochody i wydatki,Inne dochody/ wydatki,Inne zobowiązania krótkoterminowe,Inne długoterminowe obowiązki,Inne dochody podatkowe (wydatki),Gotówka z innych działań inwestycyjnych,Inne ołówki Selfer,Gotówka z innych działalności biznesowej,Zobowiązanie podatkowe zysków terminowych,Śnieg netto/uszkodzenie tego okresu,Dochody podatkowe (wydatki),Odponowane przychody (Word Klient Word. Dogan Load. Zewnętrzna. Kal.),Odkładane przychody (Word Client Word.doğan Yür.,Odroczone dochody podatkowe (wydatki),Przełożona obecność podatkowa,Odkładany obowiązek podatkowy,Otrzymają z działalności sektora finansowego,Długi z działalności sektora finansowego,Długi finansowe,Inwestycje finansowe,Minione lata śnieg/straty,Zapasy premii eksportowe,Ograniczone kopie zapasowe oddzielone od śniegu,Zmiana przepisów,Korekta kapitału wzajemnego uczestnictwa (-),Prawo do używania aktywów,Materialne zasoby stojące,Istoty niematerialne,Obietnica klienta. Obciążenie Dogan.,Słowo klienta.,Aktywa wynikające z umów o klienta,Gotówka i gotówka,Stałe inwestycje kapitałowe,Stałe aktywa trzymane ręcznie na sprzedaż,Zobowiązania do stałych aktywów posiadanych do celów sprzedaży,Dyby,Należności komercyjne,Długi handlowe,Różnice w cyklu walut obcych,Nieruchomości do celów inwestycyjnych,Dochód z działalności inwestycyjnej,Wydatki z działalności inwestycyjnej (-),Relacje z korzyściami udzielonymi pracownikom.,Płatny kapitał,Inwestycje oceniane metodą siebie,Zmiany kapitału obrotowego,Honor,Inne wejście/wyjście gotówkowe,Śnieg przed korektą,Korekty:,Gotówka (+),Yab.i Cycle Cycle. Gotówka i gotówka Benz. Wpływ na,Gotówka spowodowana działalnością inwestycyjną,Gotówka netto pochodząca z działalności gospodarczej,Przed zmianami kapitału obrotowego (+),(Głównie poza działalnością) dochód finansowy,(Głównie poza działalnością) Koszty finansowe (-),Koszty amortyzacji,Główne akcje partnerstwa,Koszty badań i rozwoju (-),Akcje mniejszościowe.1,Rażący śnieg (uszkodzenie),Zatrzymane zajęcia,Inne dochody z działalności,Inne wydatki na działalność (-),Gotówka z innych działań finansowych,Inne dochody i wydatki.1,Wzrost innych gotówki i gotówki podobny,Aktywa stojące,Zatrzymane zajęcia po okresie żona (szkody),Z okresem żony (szkody),Wartości gotówkowe na początku okresu,Rozkład okresu śniegu/uszkodzenia,Koniec okresu gotówki,Obracające się aktywa,Zysk aktywności (szkody),Inne dochody i wydatki przed zyskiem operacyjnym,"Odsetki, płace, składki, prowizja i inne dochody","Odsetki, wynagrodzenie, premia, prowizja i inne wydatki (-)",Zysk brutto z działalności sektora finansowego (strata),Inny zysk z działań sektorowych (szkody),Zmiana długów finansowych,Gotówka spowodowana działaniami finansowymi,Zysk/strata aktywności przed kosztem finansowania,Wydatki finansowania,Ogólne wydatki na zarządzanie (-),Zarabianie na akcję,Zasoby,Odprawa pieniężna,Obowiązki krótkoterminowe,Zmiana gotówki i tym podobnych,Zysk/strata aktywności netto,Net YPP (w tym hedging),Pozycja waluty obcej netto,Pozycja majątkowa waluta pieniężna/(obowiązek),"Koszty marketingu, sprzedaży i dystrybucji (-)",Przychody ze sprzedaży,Koszt sprzedaży (-),Bezpłatny prąd gotówki,Wzrost kapitału,Zarabianie za rozwodniony udział,Kontynuacja działań Zysk/strata z okresu,Kontynuacja działań przed -wartościowych zysków (straty),Kontynuowane działania,Ochody podatkowe (wydatki),Zysk na akcję z przeprowadzonych działań,Zarabianie na akcję z bieżących działań,Całkowite zasoby,Aktywa ogółem,Płatności dywidendy,Zysk brutto z działalności handlowej (szkody),Inne zyski z działalności handlowej (szkody),Zobowiązania długoterminowe,Inne dochody i wydatki przed opodatkowaniem,Yab. Money Trans. Różnica. Efekt. Poprzedni.nak.ve nak. Tak jak. Wzrost/spadek netto,Sprzedaż zagraniczna,Sprzedaż krajowa,Akcje zysków/strat inwestycji cenianych metodą samowystarczalności,Samo -właściwość
0,1561.0938118436147,2.043509959993649,2.1255224189921504,2.1789180001465605,2.140442658100796,2.095042028111673,2.2683592554603487,0.9800219510074099,2.382990121155636,1.3414266327487019,2.3034475562187793,2.2291741459147842,2.2853429560048695,2.022984893823926,2.3617871242589623,2.4326491436440643,2.3264374159775714,1.802439360435993,2.139515089026211,0.0,2.3099388963477128,2.2979105075905393,2.3288018873979732,2.3513788535331974,2.290385706114186,2.368447387662792,2.090626375249465,2.3391979411514425,2.005009498078357,2.1165534580483656,2.1776732816161464,2.1014479936457073,2.181263979974834,1.9309878586105786,2.3296674192089943,2.0012070890639646,2.0799675542507146,2.2504186081795394,2.254933982260471,2.0487802610685115,2.4104298831397535,2.0743082893516003,2.222913718315034,2.2609699312218687,2.3779394679053922,2.3757762771590105,2.103288860315289,2.1100325318890096,2.435888939686024,2.4336067916885895,1.9063207475681394,1.8835546918117712,1.9981323164606608,2.33458160397282,2.3440234569571183,2.332393192510318,0.9545481366266628,2.3944057560845167,2.1825617602830256,2.1561042990587564,1.9708371965507907,2.0102288007098585,2.448245143136573,2.3263948540162835,2.115161694306925,2.3550361867158247,2.254790291588411,2.1950424683247953,2.3549755601180498,2.2707224839710674,2.0309284079017176,2.1303978236105,2.4521593944985534,2.2900447108009705,1.4955043752634447,2.3785058002982886,2.198035253208303,0.0,1.9759379986416394,2.085344963350648,2.241156424319158,0.829111268694929,2.4512274963523635,2.0960345747763705,2.444346290289634,2.3221908989061206,1.845357660700708,0.0,2.01902203235297,2.0448517716102756,2.354129888974478,2.4489086617861062,2.001317727560891,1.8225206203081044,2.352641285169754,2.3744319031231838,2.040535004807428,2.3773377302206087,2.341980640861608,2.1304218142821196,1.9806351683949008,0.0012418741670274474,0.0,2.2741793620719153,2.077286204463625,2.388695335023318,2.3633024469507524,2.406364179465605,2.2863256148922,1.5306724630962527,2.0771786771193677,2.0640833892987533,2.0502234181974996,2.4041982850348274,2.349588159780913,0.13076575818639186,2.3228730060804588,2.3440752561212292,0.0,2.252169887903417,0.1306939363425903,0.13077257032956596,2.060438331199571,2.0604383311997787,2.001443088344475,2.1381733513881938,0.0,2.060299318291469,2.2503437276217344,2.405184383047616,1.9870679196623766,2.1417066232138176,2.282920891871478,2.0939854807666314
1,1558.1126479514437,0.05567781562806608,0.1549225455956403,0.17821307937228106,0.09248760569437692,0.29132094925595603,0.11513079736804753,1.227071491215207,0.016847807441919164,0.3182287203407574,0.041505585006123565,0.15921081175704163,0.1585807943373127,0.024373514269136715,0.06023330228201615,0.017647918816266865,0.10353161731777354,0.04057633633780981,0.0680903815021722,0.01965014590235047,0.09494588348924062,0.10725455114933129,0.22640372880726098,0.053991154582476844,0.20021209694494727,0.10646132200404962,0.021842517739562996,0.2078752156310351,0.3852336385050293,0.23219427094269424,0.35497746241613953,0.0004216976846542928,7.48933951269589e-05,0.07733869750843535,0.12838973967071443,0.07011208704481428,0.04444616227157003,0.028594590328169925,0.07178965258400265,0.09956899658423747,0.28894261662901394,0.13809886729507265,0.4731258169705209,0.3107288595211174,0.0022600905087601197,0.0064945825289136,0.15404775818450517,0.11564735511733062,0.010147112904559646,0.007820937047523902,0.1864994814889648,0.07432509769906513,0.2250487294036765,0.18610218935416017,0.03489116337308708,0.06539405042154048,0.4416992181309854,0.03500675675471522,0.02216984863257651,0.037328161910349454,0.07991595117897002,0.41181962203271627,0.0,0.2392243415200325,0.08476828074361573,0.13563146719245595,0.1334052325821231,0.09264115915835502,0.1183221121301721,0.1558839868382454,0.13388817620567406,0.09649940942176431,0.002427996197125544,0.2002056037434439,0.01052591522149646,0.34222240100207857,0.16095939632741646,0.0,0.13314945223493965,0.14539143109949254,0.2419895211730902,0.18074073709502111,0.045379358381770964,0.1443594436506798,0.04990557966156601,0.2379801857445335,0.07972052560850668,0.0,0.11116517680887154,0.05558709355073016,0.08143967955368117,0.0023920183702446233,0.027686763825418126,0.032977104976038986,0.011104231167732521,0.006982634219457432,0.1322065353230217,0.10535025907992049,0.077015100125356,0.096496959857535,0.1021258064337827,0.8430248784724964,0.0,0.1080185702246239,0.04539723317497147,0.07404027016293117,0.0814862081704121,0.06528331959700384,0.1036561704355034,0.07958485671456388,0.30378252234183334,0.1483472220882024,0.12939683028288615,0.1204040813816195,0.026996493014525086,0.09257231827967692,0.2375129608204231,0.20378945548650498,0.0,0.22608305662398975,0.11010634359882636,0.09111199085278136,0.09528872143710292,0.09528872143698462,0.032393247742436994,0.23043539050823103,0.5136702697519432,0.22726235629323724,0.1297690294450573,0.16910880643534057,0.15295595717381147,0.1482858403703198,0.02142818539144954,0.15509411516958407
2,1623.3421806055892,0.37086903714697644,0.259090081267037,0.0959635024807702,0.12253588598171355,0.22951794546800025,0.14445792541519595,0.06010512109848215,0.3597421079115611,0.9003103798051819,0.27924499110857764,0.10505654938025684,0.23403865494518677,0.42122556539045075,0.09866105250336762,0.05027361508959488,0.17851654403585546,0.4622693388784871,0.592750920779456,0.24269922962023038,0.5466607901018959,0.07612257007830689,0.06158503120142644,0.2930987741911411,0.17821723889089836,0.16512004849846557,0.025782391910954418,0.07619484256720638,0.1229577938121129,0.33208137514391023,0.08551657031136913,0.3160847714599166,0.3521726122256705,0.37509878866678603,0.15485344818632765,0.12407599868324345,0.05797553178436646,0.060879919552493146,0.12845977328623218,0.34857232558952184,0.004423471050317765,0.14822143307353833,0.10405713372437914,0.018583405982305727,0.08654623241382088,0.003241896630629237,0.3745753945146416,0.15252356504491982,0.07774789808754413,0.18668774930468046,0.2971055467357428,0.34426811171250316,0.3566424908553358,0.24092378894026356,0.08893221603423213,0.054200805327482005,0.06837167125197459,0.3110767080485098,0.2070648045925358,0.19793866482033604,0.10047402331765963,0.14264778774515655,0.0,0.22716360334335314,0.15381847146655026,0.21793129981136725,0.8143702106741427,0.44074589843048306,0.22729056983869492,0.20770978089387152,0.6170285595360736,0.3826605851526191,0.0013104799687175793,0.1772868567187073,0.12851730140311246,0.27501758867302223,0.23854226604029047,0.0,0.25903302579594983,0.4878510527244257,0.2220746302262503,1.4830061227621885,0.023495955854301892,0.3268169579774167,0.046734840840220025,0.22620295920613626,0.23654500393819938,0.0,0.41748127287207754,0.3702742178630517,0.17796384593676576,0.06295676296094424,0.16465626816023976,0.1215826209063086,0.23513176429101862,0.693776993800983,0.3002331746037985,0.16818344953028913,0.18730453375260556,0.38265486972839924,0.1973404191450277,0.06310812595541111,0.0,0.1455664347585919,0.3781769965731776,0.42956945442419636,0.2598553557997976,0.10214729039597355,0.35513869253725894,0.08435305413562329,0.1467278839802802,0.1946008436131498,0.18980526738036613,0.05292196117206656,0.14576014764172626,2.6965546921987977,0.22680623236901287,0.20292817689260875,0.0,0.07787141836072012,2.69510572658682,2.696658735222569,0.35679311026566346,0.35679311026569954,0.08465506936498644,0.20003670040448418,0.012429858299289876,0.5004877869634914,0.061812146244130055,0.08462215884501675,0.18804976359184478,0.199186189944322,0.2711393291841906,0.16799483128307524
3,1553.1681058135985,0.028409397670650902,0.021579996408019508,0.02194129638783421,0.03813310465698748,0.006669580658442908,0.02761607805996961,0.22753264913827584,0.07374704738756814,1.521241004599472,0.08953996149412406,0.04169011091844966,0.05107001653453617,0.003614974729021963,0.09302703939450618,0.192677740756905,0.08140860579992718,0.025860717487356882,0.06733488648281051,0.0,0.03443992918961218,0.05149015207562987,0.04510491272968811,0.13517820932633562,0.07231019279046134,0.13020235594047452,0.020672873476057143,0.11665468892158523,0.036941915687058444,0.06459778017890748,0.025159064998701734,0.0005109629840876151,0.00014966979481357962,0.023966316373752055,0.1443065650226215,0.0272621269851234,0.042022963655752484,0.0515871899046975,0.08120718472530686,0.9970427303835808,0.009232659256617759,0.03207242559433825,0.018659605483497113,0.08128519926157314,0.0611140410410041,0.03909876720501808,0.030177093883564952,0.0339348684146507,0.18369753189111812,0.19804083693903926,0.03151311476150733,0.1900807459194712,0.09951019351229265,0.060713683066513174,0.04296354969725592,0.019028319190506855,0.027516716783922708,0.16891377071803942,0.07619149697771217,0.030070291036860073,0.11215058525648336,0.015864164708055024,0.0,0.0574216522695564,0.06045275485807003,0.08497464401261522,0.019719661720907163,0.024444341034923774,0.096095859149513,0.0656425209494634,0.030843160009749758,0.05377514426903358,0.00030741794404612506,0.07232967202443533,0.20708841135941716,0.007880334564678971,0.05545740546824721,0.0,0.04259888125975247,0.022338662458476207,0.10693156011981382,0.7101186857144729,0.0,0.015013206329708335,0.03464225894995706,0.057985977311825504,0.009161934941027038,0.0,0.019055749676853657,0.02842302676211627,0.0928875487931296,0.008710358036951903,0.030345922655560856,0.014440170863526728,0.08643517910026108,0.0,0.15897630427950582,0.2568275950532306,0.07979466441487709,0.053754284953894504,0.03678635648746922,1.5855558266681904,0.0,0.03036824045592081,0.01637125591994001,0.041285112006169696,0.07883394662984783,0.019370572780796,0.03002986384275434,0.021242474795988796,0.02092346349168315,0.3386858643622158,0.39307209147557476,0.16801665805044286,0.062197959030795905,0.25356425020354617,0.05811437922702827,0.07188488027374412,0.0,0.09731892769074123,0.2534143591133923,0.2535711948041394,0.01955215485408785,0.01955215485408983,0.04806339434725238,0.03553275435466155,0.667240260819613,0.02920674808171622,0.021750015717278616,0.0541107767312206,0.019359894075380787,0.04243688604430406,0.011935833949273054,0.03021777658196874
4,1555.8851743541707,1.369055576675477,1.2091883248034225,1.0301380976544185,0.9917915526765432,1.2445537463220642,0.8947747850763487,1.5370552743989723,0.41070342875241034,0.27377058384601416,0.760897725449553,0.9957070857049171,0.7470248686739418,1.4174369762366503,0.6132609817344504,0.04106560097391773,0.7845827823208059,1.715306978209581,1.11982064261751,2.6157370145661094,0.6984246220789544,0.5378276774938485,0.5968442513830466,0.547950151435147,0.5526324562270808,0.46064223385488245,1.3517331499546112,0.5193812590102407,1.3931191284229065,1.1852345409786764,0.7008846256913479,1.3123498331078178,1.1429492366420295,1.5336656542124343,0.6666874089357564,1.4104678016817487,1.256948667681061,0.7690325211339134,0.9274851030683489,0.5104644532470504,0.1260682408311115,1.1738421974069024,0.6852329607364194,0.8677745341292953,0.5768424668470624,0.5552228522412911,1.1952611646837614,1.1560446467265542,0.09050401692524684,0.034300304115151864,1.4984907944597734,1.529400271908632,1.3424638420914878,0.6951940380662903,0.36584045391710224,0.5698748698690114,2.314599167955908,0.31046259682163146,0.3885477673618374,1.182598331475455,1.5391905033701974,1.3307391757101372,0.15271057368630203,0.43523737465182877,1.2850477068545254,0.5144306663927675,0.6629503485307683,1.0048283214995104,0.5427613037601235,0.8234391231101649,1.2664751577777305,1.1769971839767928,0.014028866208866503,0.5527506936828253,2.031741976079537,0.1982822765815132,1.0041534569338728,0.0,1.3569666309633093,1.2003773819409822,0.8650264866018456,1.8004389246422519,0.0,1.1891035603748548,0.1569622488613492,0.4330191857210417,1.6851940454871368,0.0,1.3893177903070937,1.3667951235394478,0.4775567175031821,0.05882600869823435,1.5039914763098499,1.7505065402706879,0.6789824242315492,0.0,1.3665540952220059,0.4981488573334269,0.5384835111681628,1.1769922812192997,1.483964147886191,1.100854632597843,0.0,0.8329879563618673,1.320707516025513,0.380047140744163,0.4680186740090609,0.4792859420000893,0.8410048581142263,2.043210837297844,1.2256604758015397,1.2164084037886012,1.2323080491985154,0.33254529634384483,0.5448009978970538,0.49261609495751635,0.43428335099219956,0.3607245945857004,0.0,0.9006158110021144,0.4923301085340495,0.4926344813862934,1.3079159261275635,1.3079159261276958,1.468257326926952,1.0738878657825541,2.360472719485646,1.1742911033084311,0.8989430545273851,0.3533111316291198,1.4628768347704264,1.175227015750078,0.8983497991097384,1.1460888050686961
